unregistered,num_submitted,max_score,num_assessments,avg_score,active_days,min_score,std_score,total_clicks,avg_clicks_day,studied_credits,num_failed_assess,num_of_prev_attempts,imd_band_enc,highest_education_enc,risk_level,at_risk_binary,id_student,final_result
0,5.0,80.0,5.0,72.6,83.0,61.0,8.173126696681019,1445.0,4.176300578034682,60,0.0,0,5,2,0,0,402470,Pass
0,5.0,52.0,5.0,43.8,26.0,30.0,9.23038460737146,509.0,3.348684210526316,120,1.0,0,2,2,0,0,404804,Pass
0,5.0,86.0,5.0,77.2,87.0,71.0,7.596051605933177,1388.0,3.393643031784841,120,0.0,0,2,0,0,0,405088,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,0,9,0,2,1,405961,Withdrawn
0,5.0,82.0,5.0,76.4,105.0,70.0,5.319774431308154,807.0,2.5062111801242235,120,0.0,0,5,0,0,0,414117,Pass
1,3.0,67.0,6.0,59.66666666666666,55.0,52.0,6.713171133426189,1417.0,4.217261904761905,90,0.0,0,0,1,2,1,415969,Withdrawn
0,3.0,80.0,3.0,76.0,27.0,72.0,4.0,342.0,2.4963503649635035,60,0.0,0,4,0,1,1,420087,Fail
0,5.0,60.0,5.0,58.4,25.0,56.0,1.51657508881031,411.0,3.288,60,0.0,0,7,0,0,0,429958,Pass
0,5.0,66.0,5.0,59.8,50.0,54.0,5.761944116355173,646.0,2.636734693877551,150,0.0,0,7,0,0,0,441018,Pass
0,5.0,77.0,5.0,70.6,43.0,64.0,5.079370039680118,739.0,2.7169117647058822,120,0.0,0,2,0,0,0,441888,Pass
1,2.0,42.0,2.0,40.5,49.0,39.0,2.1213203435596424,1009.0,3.4203389830508475,120,1.0,0,8,1,2,1,442442,Withdrawn
0,5.0,91.0,5.0,87.6,140.0,84.0,2.966479394838263,1241.0,2.447731755424063,60,0.0,0,3,1,0,0,444677,Distinction
1,2.0,86.0,3.0,79.33333333333333,32.0,66.0,11.547005383792513,842.0,4.028708133971292,60,0.0,0,9,1,2,1,470588,Withdrawn
0,5.0,74.0,5.0,70.6,131.0,68.0,3.130495168499705,2832.0,3.504950495049505,60,0.0,0,2,0,0,0,489455,Pass
0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,58.0,2.761904761904762,60,0.0,0,8,0,1,1,494424,Fail
0,5.0,76.0,5.0,66.6,78.0,57.0,8.384509526501832,901.0,3.9004329004329006,120,0.0,0,8,1,0,0,495284,Pass
0,5.0,77.0,5.0,73.0,88.0,68.0,3.3911649915626345,998.0,2.91812865497076,60,0.0,0,8,1,0,0,498857,Pass
0,5.0,81.0,5.0,71.8,61.0,54.0,10.521406750050108,1129.0,4.12043795620438,120,0.0,0,4,0,0,0,508818,Pass
0,5.0,83.0,5.0,72.4,58.0,59.0,9.47628619238571,521.0,2.217021276595745,120,0.0,0,9,1,0,0,512460,Pass
0,5.0,82.0,5.0,81.0,112.0,80.0,1.0000000000000004,2328.0,3.260504201680672,120,0.0,0,4,1,0,0,544103,Pass
0,5.0,87.0,5.0,72.0,66.0,41.0,17.86057109949175,910.0,3.8559322033898304,60,0.0,0,6,1,0,0,550383,Pass
0,5.0,64.0,5.0,59.2,32.0,52.0,6.1400325732035,224.0,2.5454545454545454,120,0.0,0,8,1,1,1,564450,Fail
1,2.0,85.0,2.0,81.5,17.0,78.0,4.949747468305833,488.0,5.809523809523809,60,0.0,0,3,1,2,1,568601,Withdrawn
0,5.0,78.0,5.0,73.2,42.0,68.0,3.962322551231789,780.0,3.9,120,0.0,0,7,1,0,0,572652,Pass
0,5.0,75.0,5.0,71.4,50.0,67.0,3.781534080237809,1271.0,4.022151898734177,120,0.0,0,9,1,0,0,580389,Pass
0,2.0,65.0,2.0,40.0,19.0,15.0,35.35533905932738,194.0,2.5526315789473686,120,1.0,0,3,0,1,1,581129,Fail
0,5.0,86.0,5.0,82.8,259.0,81.0,2.4899799195977463,7067.0,4.077899596076168,120,0.0,0,9,0,0,0,588775,Pass
0,5.0,88.0,5.0,76.2,36.0,60.0,10.25670512396647,605.0,2.8947368421052637,60,0.0,0,9,4,0,0,591774,Pass
1,5.0,71.0,10.0,63.0,84.0,56.0,6.289320754704402,1105.0,3.7713310580204777,60,0.0,0,2,1,2,1,603861,Withdrawn
0,2.0,78.0,2.0,66.0,34.0,54.0,16.97056274847714,406.0,3.147286821705426,60,0.0,0,9,4,1,1,606143,Fail
0,5.0,70.0,5.0,66.0,131.0,56.0,5.70087712549569,3064.0,4.129380053908355,120,0.0,0,9,1,0,0,704156,Pass
0,5.0,83.0,5.0,80.8,226.0,78.0,1.9235384061671343,5680.0,3.941707147814018,120,0.0,0,6,0,0,0,705379,Distinction
1,2.0,65.0,2.0,32.5,81.0,0.0,45.96194077712559,4108.0,4.662883087400681,120,1.0,0,5,2,2,1,721259,Withdrawn
0,5.0,83.0,5.0,72.0,187.0,61.0,9.055385138137416,4007.0,3.404418011894647,60,0.0,0,7,2,0,0,749412,Pass
0,5.0,83.0,5.0,81.2,229.0,80.0,1.3038404810405302,7288.0,3.984691088026244,60,0.0,0,6,0,0,0,760729,Distinction
0,5.0,85.0,5.0,76.4,166.0,64.0,8.142481194328912,3004.0,3.4331428571428573,60,0.0,0,9,0,0,0,905042,Pass
0,5.0,72.0,5.0,61.8,94.0,48.0,8.64291617453276,1357.0,2.4275491949910557,60,0.0,0,5,0,0,0,949618,Pass
0,5.0,78.0,5.0,77.2,102.0,75.0,1.3038404810405295,1216.0,3.109974424552429,60,0.0,0,4,1,0,0,958987,Pass
0,5.0,77.0,5.0,72.0,66.0,62.0,5.958187643906492,870.0,3.246268656716418,60,0.0,0,4,0,0,0,968578,Pass
1,4.0,82.0,4.0,59.75,135.0,36.0,18.83923211457056,1980.0,2.6541554959785523,180,1.0,0,8,0,2,1,969076,Withdrawn
0,5.0,76.0,5.0,68.0,158.0,55.0,8.031189202104505,3098.0,4.076315789473684,60,0.0,0,9,1,0,0,971027,Pass
0,5.0,59.0,5.0,56.6,176.0,50.0,3.714835124201341,5988.0,5.238845144356955,60,0.0,0,9,1,0,0,978739,Pass
0,5.0,73.0,5.0,70.0,150.0,65.0,3.391164991562634,1896.0,3.3146853146853146,60,0.0,0,3,2,0,0,1035023,Pass
0,5.0,90.0,5.0,82.6,125.0,76.0,5.272570530585626,1695.0,3.310546875,60,0.0,0,8,1,0,0,1105478,Pass
1,7.0,82.0,7.0,68.57142857142857,126.0,56.0,8.121107126025425,1732.0,3.10951526032316,60,0.0,0,2,0,2,1,1352868,Withdrawn
0,2.0,45.0,2.0,35.0,24.0,25.0,14.142135623730953,240.0,2.823529411764706,60,1.0,0,7,0,1,1,1401935,Fail
0,5.0,80.0,5.0,75.2,75.0,68.0,4.438468204234428,910.0,2.935483870967742,60,0.0,0,3,1,0,0,1402638,Pass
0,2.0,60.0,2.0,59.0,43.0,58.0,1.4142135623730951,1907.0,4.80352644836272,120,0.0,0,1,0,1,1,1414443,Fail
1,1.0,63.0,1.0,63.0,49.0,63.0,0.0,1173.0,3.5871559633027523,60,0.0,0,9,0,2,1,1456619,Withdrawn
0,5.0,87.0,5.0,81.8,165.0,76.0,5.357238094391549,3460.0,3.4808853118712277,120,0.0,0,4,1,0,0,1465690,Pass
0,10.0,69.0,10.0,61.9,76.0,54.0,4.629614814791111,1462.0,3.940700808625337,60,0.0,0,4,2,1,1,1472925,Fail
0,5.0,67.0,5.0,61.8,155.0,51.0,6.220932405998315,3493.0,4.844660194174757,60,0.0,0,7,0,0,0,1488959,Pass
0,5.0,78.0,5.0,73.0,133.0,70.0,4.123105625617661,4202.0,3.5519864750633983,60,0.0,0,8,2,0,0,1518989,Pass
0,5.0,84.0,5.0,79.6,19.0,67.0,7.127411872482183,723.0,4.918367346938775,60,0.0,0,9,2,0,0,1618738,Pass
0,2.0,85.0,2.0,77.5,44.0,70.0,10.606601717798211,998.0,4.577981651376147,60,0.0,0,9,1,1,1,1620151,Fail
0,5.0,86.0,5.0,84.6,215.0,82.0,1.5165750888103116,6025.0,3.584176085663296,60,0.0,0,6,0,0,0,1626710,Distinction
0,5.0,86.0,5.0,85.0,227.0,83.0,1.2247448713915887,5061.0,3.531751570132589,60,0.0,0,3,0,0,0,1640609,Pass
1,1.0,68.0,1.0,68.0,29.0,68.0,0.0,643.0,3.199004975124378,60,0.0,0,5,2,2,1,1686521,Withdrawn
0,5.0,82.0,5.0,78.2,124.0,73.0,3.3466401061363027,2756.0,3.6026143790849674,60,0.0,0,4,1,0,0,1729319,Pass
0,5.0,87.0,5.0,83.8,75.0,81.0,2.280350850198277,1759.0,3.2940074906367043,60,0.0,0,6,0,0,0,1746134,Pass
1,2.0,65.0,2.0,61.0,75.0,57.0,5.656854249492381,2756.0,4.24,75,0.0,0,3,2,2,1,1758449,Withdrawn
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,420.0,14.0,60,0.0,0,1,0,2,1,1763015,Withdrawn
0,5.0,74.0,5.0,66.2,224.0,57.0,6.534523701081816,7057.0,4.122079439252336,60,0.0,0,7,1,0,0,1765788,Pass
0,5.0,79.0,5.0,76.8,86.0,73.0,2.387467277262665,1443.0,3.8894878706199454,60,0.0,0,2,1,0,0,1801229,Pass
0,5.0,85.0,5.0,77.4,41.0,72.0,5.176871642217916,459.0,3.425373134328358,60,0.0,0,3,0,0,0,1801641,Pass
0,5.0,83.0,5.0,71.0,238.0,60.0,9.137833441248532,6518.0,4.016019716574245,60,0.0,0,4,2,0,0,1847830,Pass
0,5.0,72.0,5.0,62.6,228.0,57.0,5.770615218501403,5975.0,4.499246987951807,300,0.0,0,4,2,0,0,1860318,Pass
0,5.0,78.0,5.0,72.0,99.0,64.0,5.787918451395112,1754.0,3.050434782608696,60,0.0,0,5,0,0,0,1889511,Pass
0,5.0,84.0,5.0,73.6,63.0,68.0,6.426507605223851,931.0,3.03257328990228,60,0.0,0,7,0,0,0,1889577,Pass
0,5.0,76.0,5.0,70.4,120.0,67.0,3.3615472627943226,4294.0,8.763265306122449,60,0.0,0,8,0,0,0,1894188,Pass
0,5.0,85.0,5.0,73.0,147.0,50.0,15.459624833740309,1992.0,3.2817133443163096,60,0.0,0,9,0,0,0,1938355,Pass
0,5.0,65.0,5.0,53.6,47.0,40.0,10.358571330062848,470.0,2.865853658536585,120,0.0,0,4,2,0,0,1942396,Pass
1,5.0,90.0,10.0,83.6,254.0,78.0,5.561774297230456,14759.0,4.962676529926026,60,0.0,0,0,2,2,1,1970390,Withdrawn
0,4.0,78.0,4.0,67.25,60.0,40.0,18.20942979154848,1216.0,3.4350282485875705,120,0.0,0,5,2,0,0,1976139,Pass
0,5.0,79.0,5.0,76.0,81.0,71.0,3.1622776601683795,1401.0,3.343675417661098,60,0.0,0,9,0,0,0,2011876,Pass
0,5.0,82.0,5.0,78.4,39.0,75.0,3.049590136395381,519.0,3.506756756756757,60,0.0,0,3,2,0,0,2012966,Pass
0,5.0,71.0,5.0,66.6,94.0,62.0,3.6469165057620954,1734.0,3.931972789115646,60,0.0,0,7,2,0,0,2051699,Pass
0,5.0,65.0,5.0,61.2,145.0,55.0,5.215361924162119,2386.0,3.2330623306233064,60,0.0,0,6,0,1,1,2062879,Fail
1,3.0,40.0,3.0,35.666666666666664,34.0,30.0,5.131601439446884,1430.0,5.766129032258065,330,2.0,0,3,0,2,1,2065691,Withdrawn
1,4.0,68.0,7.0,58.85714285714285,76.0,50.0,7.267016155859556,1022.0,2.5297029702970297,60,0.0,0,3,2,2,1,2073016,Withdrawn
0,5.0,88.0,5.0,69.6,78.0,60.0,11.171392035015154,1146.0,3.174515235457064,60,0.0,0,9,0,0,0,2080474,Pass
0,5.0,75.0,5.0,67.8,65.0,60.0,6.016643582596529,685.0,2.6550387596899223,120,0.0,0,0,0,0,0,2083877,Pass
0,4.0,65.0,4.0,59.75,87.0,52.0,5.560275772537427,1967.0,4.230107526881721,60,0.0,0,5,2,1,1,2084066,Fail
0,5.0,80.0,5.0,65.6,53.0,49.0,11.126544836560898,701.0,3.5583756345177666,60,0.0,0,0,2,0,0,2104505,Pass
0,5.0,86.0,5.0,82.4,170.0,79.0,3.049590136395381,4712.0,4.822927328556807,60,0.0,0,8,2,0,0,2122180,Distinction
1,5.0,71.0,8.0,66.5,126.0,62.0,3.741657386773941,2388.0,2.981273408239701,120,0.0,0,5,0,2,1,2139353,Withdrawn
0,5.0,56.0,5.0,52.6,83.0,50.0,2.1908902300206643,1888.0,5.363636363636363,60,0.0,0,7,2,0,0,2143752,Pass
0,5.0,78.0,5.0,70.0,188.0,60.0,7.211102550927977,2385.0,3.3125,60,0.0,0,2,1,0,0,2146792,Pass
1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,319.0,3.625,60,0.0,0,7,0,2,1,2149225,Withdrawn
0,5.0,71.0,5.0,62.2,110.0,55.0,6.723094525588644,3385.0,4.123020706455542,60,0.0,0,4,0,0,0,2153153,Pass
0,5.0,79.0,5.0,73.8,56.0,64.0,5.890670590009257,1454.0,4.751633986928105,60,0.0,0,8,2,0,0,2155014,Pass
0,1.0,70.0,1.0,70.0,11.0,70.0,0.0,231.0,3.039473684210526,120,0.0,0,4,0,1,1,2164705,Fail
0,5.0,72.0,5.0,69.0,73.0,65.0,2.9154759474226504,1346.0,3.3819095477386933,60,0.0,0,3,0,0,0,2171627,Pass
0,5.0,70.0,5.0,66.0,164.0,63.0,2.9154759474226504,4214.0,3.046999276934201,60,0.0,0,7,0,0,0,2182846,Pass
0,5.0,80.0,5.0,67.2,95.0,61.0,7.39594483484024,1401.0,3.228110599078341,60,0.0,0,5,0,0,0,2194100,Pass
0,5.0,76.0,5.0,75.6,72.0,75.0,0.5477225575051684,1455.0,3.5060240963855422,60,0.0,0,3,1,0,0,2197016,Pass
0,5.0,85.0,5.0,71.2,69.0,57.0,12.41772926102031,1080.0,2.8877005347593583,60,0.0,0,2,0,0,0,2208424,Pass
0,5.0,80.0,5.0,76.4,168.0,73.0,2.701851217221257,3236.0,3.552140504939626,60,0.0,0,1,0,0,0,2229865,Pass
1,2.0,71.0,2.0,54.5,82.0,38.0,23.33452377915607,2543.0,4.114886731391586,120,1.0,0,8,0,2,1,2255601,Withdrawn
0,5.0,87.0,5.0,83.0,118.0,79.0,3.535533905932736,1685.0,2.7003205128205128,60,0.0,0,2,0,0,0,2268379,Pass
0,5.0,60.0,5.0,51.4,33.0,35.0,9.939818911831342,307.0,2.765765765765766,60,1.0,0,3,2,0,0,2278464,Pass
0,5.0,72.0,5.0,61.2,24.0,52.0,7.596051605933177,303.0,2.7545454545454544,150,0.0,0,9,0,0,0,2293923,Pass
1,3.0,51.0,3.0,32.0,44.0,11.0,20.07485989988473,1129.0,3.5841269841269843,60,2.0,0,2,1,2,1,2312620,Withdrawn
1,5.0,79.0,5.0,75.8,82.0,70.0,3.563705936241092,1726.0,3.4451097804391217,60,0.0,0,9,0,2,1,2318055,Withdrawn
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,9,1,2,1,2324976,Withdrawn
0,5.0,72.0,5.0,57.2,36.0,44.0,10.158740079360236,565.0,2.9123711340206184,120,0.0,0,4,2,0,0,2329342,Pass
0,5.0,85.0,5.0,80.0,28.0,74.0,4.847679857416329,593.0,3.825806451612903,60,0.0,0,4,2,0,0,2339528,Distinction
0,5.0,80.0,5.0,73.2,107.0,67.0,5.540758070878027,1814.0,3.501930501930502,60,0.0,0,2,2,1,1,2342426,Fail
0,4.0,67.0,4.0,51.5,30.0,35.0,14.27118308573843,445.0,3.0902777777777777,60,1.0,0,6,0,1,1,2344901,Fail
0,5.0,79.0,5.0,67.8,123.0,56.0,9.909591313469996,1588.0,2.919117647058824,60,0.0,0,2,1,1,1,2358056,Fail
1,5.0,79.0,6.0,69.0,125.0,62.0,5.513619500836088,2106.0,3.3696,180,0.0,0,7,0,2,1,2358969,Withdrawn
0,5.0,90.0,5.0,83.4,257.0,72.0,6.730527468185538,7182.0,3.220627802690583,60,0.0,0,9,1,0,0,2364471,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0.0,0,2,1,2,1,2365101,Withdrawn
0,5.0,86.0,5.0,75.6,93.0,63.0,11.282730166054668,2148.0,4.211764705882353,120,0.0,0,8,0,0,0,2367155,Pass
0,5.0,57.0,5.0,50.6,70.0,40.0,6.767569726275452,2146.0,4.470833333333333,60,0.0,0,7,2,0,0,2369266,Pass
0,5.0,85.0,5.0,73.4,83.0,64.0,7.79743547584717,749.0,2.480132450331126,120,0.0,0,2,0,0,0,2376496,Pass
1,4.0,75.0,4.0,73.0,44.0,68.0,3.366501646120694,818.0,4.351063829787234,60,0.0,0,9,0,2,1,2391984,Withdrawn
0,5.0,57.0,5.0,46.8,23.0,40.0,8.467585252006618,574.0,4.592,120,0.0,0,8,0,1,1,2411661,Fail
1,2.0,83.0,2.0,80.0,42.0,77.0,4.242640687119285,1497.0,6.2635983263598325,120,0.0,0,2,1,2,1,2411778,Withdrawn
0,5.0,89.0,5.0,82.8,202.0,72.0,6.685805860178712,3344.0,3.4262295081967213,90,0.0,0,5,2,0,0,2412002,Distinction
0,5.0,80.0,5.0,77.6,166.0,72.0,3.3615472627943226,2458.0,3.5214899713467047,60,0.0,0,8,0,0,0,2412967,Pass
1,1.0,51.0,1.0,51.0,51.0,51.0,0.0,953.0,3.796812749003984,120,0.0,0,1,0,2,1,2429854,Withdrawn
0,5.0,87.0,5.0,74.4,101.0,67.0,7.987490219086344,2684.0,3.970414201183432,60,0.0,0,3,0,0,0,2437837,Pass
0,5.0,66.0,5.0,60.6,39.0,55.0,4.827007354458868,622.0,2.3831417624521074,60,0.0,0,3,0,0,0,2449878,Pass
0,3.0,40.0,3.0,24.666666666666668,21.0,0.0,21.57158624981792,183.0,2.506849315068493,120,2.0,0,8,2,1,1,2456480,Fail
0,5.0,85.0,5.0,70.0,94.0,60.0,11.726039399558577,1611.0,3.7905882352941176,180,0.0,0,8,2,0,0,2457256,Pass
0,5.0,95.0,5.0,90.6,229.0,86.0,3.5777087639996625,4187.0,3.647212543554007,60,0.0,0,8,2,0,0,2458355,Pass
0,5.0,86.0,5.0,78.8,177.0,68.0,7.259476565152615,3424.0,4.919540229885057,60,0.0,0,9,1,0,0,2460080,Pass
0,2.0,62.0,2.0,56.0,53.0,50.0,8.48528137423857,967.0,4.063025210084033,60,0.0,0,7,1,1,1,2461190,Fail
0,4.0,52.0,4.0,44.5,33.0,30.0,10.14889156509222,523.0,3.16969696969697,60,1.0,0,2,2,1,1,2469673,Fail
1,1.0,67.0,2.0,67.0,145.0,67.0,0.0,3115.0,2.9638439581351093,60,0.0,0,5,1,2,1,2470694,Withdrawn
0,5.0,83.0,5.0,79.6,43.0,77.0,2.7018512172212588,323.0,2.503875968992248,60,0.0,0,4,0,0,0,2479954,Pass
0,5.0,83.0,5.0,75.8,97.0,70.0,6.180614856144977,1949.0,3.913654618473896,60,0.0,0,8,2,0,0,2481901,Pass
0,5.0,65.0,5.0,55.6,111.0,48.0,7.829431652425353,1616.0,3.9128329297820814,120,0.0,0,9,2,0,0,2482700,Pass
0,5.0,78.0,5.0,73.6,99.0,67.0,4.8270073544588685,1690.0,2.9340277777777777,120,0.0,0,9,1,0,0,2486127,Pass
0,5.0,81.0,5.0,77.2,150.0,74.0,2.5884358211089555,2864.0,3.3615023474178405,240,0.0,0,4,2,0,0,2498700,Pass
0,5.0,82.0,5.0,79.4,198.0,75.0,2.9664793948382644,3070.0,2.888052681091251,60,0.0,0,4,1,0,0,2516503,Pass
0,5.0,80.0,5.0,76.6,97.0,74.0,2.7018512172212605,1617.0,3.61744966442953,60,0.0,0,9,0,0,0,2518069,Pass
0,5.0,70.0,5.0,60.8,75.0,50.0,8.526429498916883,1078.0,2.9696969696969697,60,0.0,0,1,2,0,0,2521459,Pass
0,4.0,64.0,4.0,61.75,76.0,58.0,2.629955639676583,470.0,2.06140350877193,120,0.0,0,2,0,0,0,2523736,Pass
0,5.0,85.0,5.0,78.0,64.0,71.0,5.291502622129181,1189.0,3.5386904761904763,60,0.0,0,6,1,0,0,2529279,Pass
0,5.0,72.0,5.0,63.2,62.0,40.0,13.330416347586448,1216.0,3.3966480446927374,60,0.0,0,8,0,0,0,2532302,Pass
0,5.0,98.0,5.0,80.8,95.0,72.0,10.639548862616309,1080.0,2.7551020408163267,60,0.0,0,9,1,0,0,2536991,Distinction
1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,228.0,3.737704918032787,60,0.0,0,4,2,2,1,2542724,Withdrawn
0,5.0,66.0,5.0,62.6,166.0,59.0,2.6076809620810595,2809.0,4.2368024132730016,60,0.0,0,2,1,0,0,2550279,Pass
0,5.0,77.0,5.0,64.8,135.0,54.0,8.318653737234168,1327.0,2.6381709741550696,60,0.0,0,9,2,0,0,2551220,Pass
1,2.0,62.0,2.0,53.5,13.0,45.0,12.020815280171307,519.0,5.580645161290323,120,0.0,0,8,1,2,1,2552472,Withdrawn
0,5.0,94.0,5.0,80.6,171.0,70.0,9.154233993076646,4441.0,4.2784200385356455,60,0.0,0,9,1,0,0,2555340,Pass
0,5.0,92.0,5.0,81.2,248.0,72.0,8.526429498916885,7262.0,4.016592920353983,60,0.0,0,8,1,0,0,2557283,Pass
0,5.0,85.0,5.0,71.2,51.0,54.0,12.43784547258889,650.0,2.981651376146789,60,0.0,0,3,2,0,0,2559575,Pass
0,5.0,70.0,5.0,65.4,17.0,60.0,4.56070170039655,248.0,3.701492537313433,60,0.0,0,7,0,0,0,2562034,Pass
0,5.0,87.0,5.0,71.8,83.0,55.0,12.275992831539126,1591.0,3.824519230769231,60,0.0,0,8,0,0,0,2566163,Pass
0,5.0,86.0,5.0,71.8,82.0,57.0,13.827508813954886,1359.0,3.511627906976744,60,0.0,0,9,0,0,0,2566592,Pass
1,5.0,80.0,5.0,71.2,52.0,66.0,6.760177512462227,493.0,2.45273631840796,120,0.0,0,9,0,2,1,2569324,Withdrawn
0,5.0,82.0,5.0,75.4,81.0,63.0,8.049844718999243,988.0,2.494949494949495,60,0.0,0,2,1,0,0,2574528,Pass
0,5.0,77.0,5.0,70.8,129.0,65.0,5.310367218940701,1890.0,4.41588785046729,60,0.0,0,7,2,0,0,2574583,Pass
1,1.0,64.0,2.0,64.0,17.0,64.0,0.0,261.0,2.9,60,0.0,0,7,0,2,1,2576122,Withdrawn
0,5.0,84.0,5.0,79.6,135.0,75.0,3.361547262794322,1326.0,2.779874213836478,60,0.0,0,1,0,0,0,2578995,Pass
0,5.0,84.0,5.0,73.6,121.0,65.0,7.73304597167248,2905.0,3.9849108367626886,60,0.0,0,8,2,0,0,2586560,Pass
0,5.0,87.0,5.0,76.0,56.0,62.0,9.273618495495704,1868.0,6.185430463576159,60,0.0,0,5,0,0,0,2594139,Pass
0,5.0,80.0,5.0,72.6,123.0,66.0,6.542170893518452,2049.0,3.73224043715847,60,0.0,0,8,0,0,0,2598871,Pass
0,5.0,80.0,5.0,76.4,76.0,73.0,2.6076809620810604,1160.0,3.5365853658536586,120,0.0,0,3,0,0,0,2599352,Pass
0,5.0,77.0,5.0,70.0,31.0,64.0,5.431390245600109,582.0,3.9863013698630136,60,0.0,0,2,0,0,0,2600688,Pass
0,5.0,78.0,5.0,71.4,48.0,68.0,3.8470768123342673,491.0,2.47979797979798,60,0.0,0,9,0,0,0,2606098,Pass
0,5.0,85.0,5.0,78.2,60.0,68.0,8.438009243891596,1181.0,4.473484848484849,60,0.0,0,1,2,0,0,2613116,Pass
0,5.0,71.0,5.0,64.8,86.0,53.0,6.870225614927067,1473.0,3.482269503546099,60,0.0,0,8,0,0,0,2617002,Pass
0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,92.0,3.1724137931034484,60,0.0,0,4,0,1,1,2620584,Fail
0,4.0,68.0,4.0,56.0,46.0,40.0,13.784048752090223,797.0,2.6303630363036303,120,0.0,0,1,0,0,0,2639449,Pass
0,5.0,82.0,5.0,79.4,132.0,76.0,2.4083189157584584,1964.0,2.489226869455006,60,0.0,0,9,0,0,0,2639540,Pass
0,5.0,75.0,5.0,65.6,151.0,58.0,7.231873892705819,2042.0,3.251592356687898,120,0.0,0,3,2,0,0,2639641,Pass
0,5.0,81.0,5.0,79.2,216.0,78.0,1.3038404810405302,4109.0,3.091798344620015,60,0.0,0,5,2,0,0,2641155,Pass
0,5.0,64.0,5.0,51.2,107.0,25.0,15.626899884494046,2434.0,3.104591836734694,60,1.0,0,8,0,0,0,2643002,Pass
0,5.0,89.0,5.0,82.6,125.0,73.0,6.228964600958974,1596.0,2.9392265193370166,180,0.0,0,4,0,0,0,2645733,Pass
0,5.0,88.0,5.0,83.4,211.0,75.0,5.22494019104525,5974.0,3.824583866837388,60,0.0,0,6,2,0,0,2649826,Distinction
0,5.0,85.0,5.0,84.2,56.0,83.0,0.8366600265340757,641.0,2.4653846153846155,60,0.0,0,0,0,0,0,2650282,Pass
0,5.0,78.0,5.0,63.2,72.0,48.0,11.189280584559492,808.0,2.805555555555556,60,0.0,0,9,1,0,0,2664024,Pass
0,5.0,78.0,5.0,76.0,46.0,74.0,1.4142135623730945,612.0,2.6493506493506493,60,0.0,0,9,0,0,0,2666246,Pass
0,5.0,68.0,5.0,57.2,30.0,35.0,14.446452851824908,280.0,2.0437956204379564,60,1.0,0,9,0,1,1,2669816,Fail
0,5.0,78.0,5.0,68.8,121.0,59.0,6.723094525588643,3720.0,5.446559297218156,60,0.0,0,2,1,0,0,2671132,Pass
0,3.0,48.0,3.0,43.333333333333336,26.0,36.0,6.429100507328636,309.0,2.3059701492537314,150,1.0,0,1,1,1,1,2676809,Fail
0,5.0,83.0,5.0,71.4,105.0,62.0,9.423375191511797,2287.0,3.929553264604811,60,0.0,0,8,0,0,0,2678643,Pass
0,5.0,83.0,5.0,78.6,202.0,74.0,3.7815340802378072,2815.0,3.206150341685649,60,0.0,0,3,2,0,0,2685865,Pass
0,5.0,76.0,5.0,67.8,12.0,62.0,5.674504383644443,289.0,3.8533333333333335,60,0.0,0,1,0,0,0,2688067,Pass
0,5.0,86.0,5.0,81.6,257.0,78.0,2.966479394838265,3929.0,2.252866972477064,60,0.0,0,4,0,0,0,2689958,Distinction
0,5.0,90.0,5.0,84.8,193.0,78.0,4.324349662087931,2297.0,2.784242424242424,60,0.0,0,5,0,0,0,2691206,Distinction
0,4.0,62.0,4.0,58.25,76.0,54.0,3.5,472.0,2.107142857142857,180,0.0,0,4,0,0,0,2691244,Pass
0,5.0,94.0,5.0,79.4,206.0,60.0,13.334166640626629,4218.0,3.3609561752988046,120,0.0,0,7,0,0,0,2694424,Pass
0,5.0,76.0,5.0,67.8,69.0,58.0,7.362064927722384,758.0,2.838951310861423,120,0.0,0,6,2,0,0,2698257,Pass
0,5.0,77.0,5.0,61.8,159.0,48.0,10.329569206893384,2791.0,4.216012084592145,60,0.0,0,8,1,0,0,6516,Pass
0,5.0,55.0,5.0,46.8,56.0,38.0,7.1902712048990205,499.0,2.1695652173913045,60,1.0,0,6,2,0,0,24734,Pass
0,5.0,88.0,5.0,86.2,118.0,83.0,2.1679483388678795,2223.0,3.3732928679817906,60,0.0,0,6,0,0,0,26192,Distinction
0,5.0,82.0,5.0,77.6,148.0,71.0,4.39317652729776,1590.0,2.3981900452488687,60,0.0,0,4,2,0,0,28061,Pass
0,5.0,64.0,5.0,54.8,19.0,47.0,6.300793600809346,429.0,3.4047619047619047,60,0.0,0,4,0,0,0,31600,Pass
0,5.0,73.0,5.0,64.8,46.0,56.0,6.300793600809346,340.0,2.023809523809524,60,0.0,0,3,1,0,0,46844,Pass
0,5.0,70.0,5.0,63.0,190.0,52.0,6.96419413859206,4938.0,3.8043143297380575,120,0.0,0,0,2,0,0,52765,Pass
